country_code,country_name_tourism,year,value,indicator,country_name_wdi,EN.POP.DNST,IS.AIR.PSGR,IT.NET.USER.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,SH.MED.BEDS.ZS,SH.XPD.CHEX.PC.CD,SP.DYN.LE00.IN,SP.POP.TOTL
LB,Lebanon,2019,1936000.0,ST.INT.ARVL,Lebanon,566.431476050831,3164358.0,81.4812,51605959131.2741,-6.91492472851026,8905.88005497437,2.73,779.60778809,78.208,5794594.0
LB,Lebanon,2018,1964000.0,ST.INT.ARVL,Lebanon,584.957869012708,2981937.0,80.9,54901519155.5556,-1.88470575631651,9174.53666204759,2.73,740.46942139,78.263,5984119.0
LS,Lesotho,2024,,ST.INT.ARVL,Lesotho,,,,2271541845.62002,2.76223818532688,971.814620468788,,,,2337423.0
LS,Lesotho,2023,,ST.INT.ARVL,Lesotho,76.135441370224,,47.991,2117962430.3041,1.82662525852363,916.282970463888,,,57.375,2311472.0
LS,Lesotho,2022,,ST.INT.ARVL,Lesotho,75.3000658761528,,46.5007,2354980884.15271,2.38778020186284,1030.12579628833,,133.70170593,56.812,2286110.0
LS,Lesotho,2021,,ST.INT.ARVL,Lesotho,74.4908432147563,,45.0567,2412130021.64641,2.26671067006538,1066.58643600093,,116.60222626,54.209,2261542.0
LS,Lesotho,2020,,ST.INT.ARVL,Lesotho,73.6405467720685,,43.6575,2053699870.07191,-8.15595879914267,918.582577421982,,97.32032776,55.133,2235727.0
LS,Lesotho,2019,1142000.0,ST.INT.ARVL,Lesotho,72.7735507246377,,42.3017,2390702295.82777,-1.41799383085205,1082.05706777516,,236.44024658,55.249,2209405.0
LS,Lesotho,2018,1173000.0,ST.INT.ARVL,Lesotho,71.9236824769433,,40.8,2556247291.99785,-1.48063315848241,1170.65569702819,,131.43312073,54.638,2183603.0
LR,Liberia,2024,,ST.INT.ARVL,Liberia,,,,4750000000.0,4.79291482156812,846.277368387389,,,,5612817.0
LR,Liberia,2023,,ST.INT.ARVL,Liberia,57.0289763289037,,23.4979,4390000000.0,4.68375688761311,799.194470229642,,,62.163,5493031.0
LR,Liberia,2022,,ST.INT.ARVL,Liberia,55.7858596345515,,21.8966,4001047000.0,4.80810517290655,744.617175237387,,99.65045929,61.934,5373294.0
LR,Liberia,2021,,ST.INT.ARVL,Liberia,54.60260589701,,20.5771,3513049500.0,4.98671283481617,667.96610514319,1.59,92.3295517,61.166,5259323.0
LR,Liberia,2020,,ST.INT.ARVL,Liberia,53.462032807309,,19.4126,3176126300.0,-2.98249127649473,616.787867006715,,76.11009979,61.267,5149463.0
LR,Liberia,2019,,ST.INT.ARVL,Liberia,52.3642130398671,,18.3141,3319596500.0,-2.46729763532686,658.164180770507,,51.1932373,61.232,5043721.0
LR,Liberia,2018,,ST.INT.ARVL,Liberia,51.3364410299003,,17.2777,3422754800.0,1.15757512207355,692.203127129794,1.64,71.17150116,60.999,4944726.0
LY,Libya,2024,,ST.INT.ARVL,Libya,,,,46636278901.9016,-0.605832526910618,6318.40314031017,,,,7381023.0
LY,Libya,2023,,ST.INT.ARVL,Libya,4.15202780272117,,88.4989,45096462972.4014,10.1558181770326,6172.81246940233,,,69.339,7305659.0
LY,Libya,2022,,ST.INT.ARVL,Libya,4.10550768950976,,88.6412,43246297921.8499,-8.25163004105288,5986.63694851258,,278.3821106,74.462,7223805.0
LY,Libya,2021,,ST.INT.ARVL,Libya,4.05513656978528,968476.425,88.5598,35217995647.2862,28.3334624622298,4935.82787349801,3.2,306.70458984,72.062,7135175.0
LY,Libya,2020,,ST.INT.ARVL,Libya,4.00411414346932,715300.42,87.5754,46854285440.642,-29.4552967282824,6650.33810585348,3.2,472.62240601,72.388,7045399.0
LY,Libya,2019,,ST.INT.ARVL,Libya,3.95048308080521,1367458.0,,69254496471.6938,-11.1960828853386,9963.19489084483,3.2,552.73168945,72.941,6951033.0
LY,Libya,2018,,ST.INT.ARVL,Libya,3.89252588744786,1442576.0,,76686029772.1483,7.9413678529104,11196.5854810844,3.2,544.88079834,73.151,6849055.0
LI,Liechtenstein,2024,,ST.INT.ARVL,Liechtenstein,,,,,,,,,,40197.0
LI,Liechtenstein,2023,,ST.INT.ARVL,Liechtenstein,249.0625,,97.3444,8287748667.20832,,207973.617746758,,,84.8414634146342,39850.0
LI,Liechtenstein,2022,,ST.INT.ARVL,Liechtenstein,246.83125,,96.4528,7378156576.2354,,186821.881757157,,,84.1219512195122,39493.0
LI,Liechtenstein,2021,,ST.INT.ARVL,Liechtenstein,244.8875,,95.5694,7912602342.18895,,201944.830335076,,,84.4024390243902,39182.0
LI,Liechtenstein,2020,58400.0015258789,ST.INT.ARVL,Liechtenstein,243.13125,,94.3499,6405870210.32293,,164671.093553454,,,81.6585365853659,38901.0
LI,Liechtenstein,2019,98099.9984741211,ST.INT.ARVL,Liechtenstein,241.01875,,93.1461,6436467007.11932,,166907.839305016,,,84.1609756097561,38563.0
LI,Liechtenstein,2018,85300.0030517578,ST.INT.ARVL,Liechtenstein,239.0375,,,6692620691.84146,,174988.775083446,,,83.0414634146342,38246.0
LT,Lithuania,2024,,ST.INT.ARVL,Lithuania,,,,84869215513.3648,2.77263124530285,29386.2878350187,,,,2888055.0
LT,Lithuania,2023,,ST.INT.ARVL,Lithuania,45.87196485623,,88.5029,79789877416.1681,0.342262716277261,27786.0057829276,,1988.94665527,76.9878048780488,2871585.0
LT,Lithuania,2022,,ST.INT.ARVL,Lithuania,45.2309596830873,,87.7242,71033884499.7824,2.53752574011534,25085.784063499,,1829.66320801,75.6439024390244,2831639.0
LT,Lithuania,2021,,ST.INT.ARVL,Lithuania,44.8551349624661,11289.0,86.9305,67037321008.9679,6.38001606179873,23870.4594851722,,1854.28051758,74.0365853658537,2808380.0
LT,Lithuania,2020,2284000.0,ST.INT.ARVL,Lithuania,44.8797349089748,35027.0,83.0555,57412038533.2718,0.0428158336981426,20428.6478157394,5.96,1520.39221191,75.0292682926829,2810369.0
LT,Lithuania,2019,6150000.0,ST.INT.ARVL,Lithuania,44.8912328329607,40944.0,81.5819,55122066225.796,4.67735183530451,19608.7943945553,6.22,1369.97949219,76.2829268292683,2811089.0
LT,Lithuania,2018,6115000.0,ST.INT.ARVL,Lithuania,45.0135717707169,26031.0,79.7226,54261795148.5372,4.91836780106811,19247.2315367967,6.27,1249.03100586,75.6804878048781,2819200.0
LU,Luxembourg,2024,,ST.INT.ARVL,Luxembourg,,,98.7606,93197329011.7078,1.03161671348924,137516.587324367,,,,677717.0
LU,Luxembourg,2023,,ST.INT.ARVL,Luxembourg,258.862052624628,,99.3479,87574021091.7525,-0.693632727692318,131407.681364513,,7504.58496094,83.3585365853659,666430.0
LU,Luxembourg,2022,,ST.INT.ARVL,Luxembourg,253.685433061691,,98.242,80801680397.0139,-1.09505351160836,123719.658915996,,7022.62695313,82.9463414634147,653103.0
LU,Luxembourg,2021,,ST.INT.ARVL,Luxembourg,248.62068161867,1081478.0,98.6609,86386759695.1653,6.9297342584233,134965.815442152,4.15,7632.57275391,82.5975609756098,640064.0
LU,Luxembourg,2020,525000.0,ST.INT.ARVL,Luxembourg,244.874264894386,753114.0,98.4596,73670782100.3909,-0.510051634039826,116860.02817236,4.19,6785.86230469,82.1439024390244,630419.0
LU,Luxembourg,2019,1041000.0,ST.INT.ARVL,Luxembourg,240.827591028798,2114417.0,97.1206,69872035113.6469,2.74931929072659,112696.649059674,4.26,6221.73876953,82.6390243902439,620001.0
LU,Luxembourg,2018,1018000.0,ST.INT.ARVL,Luxembourg,236.146609386046,2099102.0,97.0613,71085623495.1145,1.61129561338169,116926.759593905,4.51,6227.08398438,82.2951219512195,607950.0
MO,"Macao SAR, China",2024,,ST.INT.ARVL,"Macao SAR, China",,,,50183212761.3484,8.80815968461638,73046.8890267079,,,,687000.0
MO,"Macao SAR, China",2023,,ST.INT.ARVL,"Macao SAR, China",20569.696969697,,89.1806,45803067940.4072,75.0618571360857,67476.5290813306,,,83.1804878048781,678800.0
MO,"Macao SAR, China",2022,,ST.INT.ARVL,"Macao SAR, China",20524.2424242424,,87.9696,24999113475.8368,-19.6093449325728,36909.9564090312,,,83.0804878048781,677300.0
MO,"Macao SAR, China",2021,,ST.INT.ARVL,"Macao SAR, China",20681.8181818182,698047.0,88.4681,30969334705.0515,23.5358913163209,45376.314586156,,,83.7292682926829,682500.0
MO,"Macao SAR, China",2020,5897000.0,ST.INT.ARVL,"Macao SAR, China",20832.8267477204,544411.0,87.4623,25343525935.8358,-54.3361062745857,36976.2561071429,,,84.1292682926829,685400.0
MO,"Macao SAR, China",2019,39406000.0,ST.INT.ARVL,"Macao SAR, China",20425.5319148936,3659911.0,86.4679,55082293844.1008,-2.5634151500998,81967.699172769,,,83.9292682926829,672000.0
MO,"Macao SAR, China",2018,35804000.0,ST.INT.ARVL,"Macao SAR, China",20027.3556231003,3157724.0,83.7941,55190661339.7796,6.40527915704645,83761.8171798142,,,83.6780487804878,658900.0
MG,Madagascar,2024,,ST.INT.ARVL,Madagascar,,,,17420814800.7045,4.19999999998224,544.997302693127,,,,31964956.0
MG,Madagascar,2023,,ST.INT.ARVL,Madagascar,53.6196837401169,,20.3671,15869945477.855,4.20304615803977,508.718427705736,,,63.632,31195932.0
MG,Madagascar,2022,,ST.INT.ARVL,Madagascar,52.3156772086628,,18.5532,15325603272.6073,4.15609778380812,503.514533472879,,16.32154655,63.068,30437261.0
MG,Madagascar,2021,,ST.INT.ARVL,Madagascar,51.0331436919904,109461.4,13.7459,14354731964.331,4.65068343193992,483.469463351371,,17.17938805,62.516,29691083.0
MG,Madagascar,2020,87099.9984741211,ST.INT.ARVL,Madagascar,49.7654795462358,186314.332,11.3547,13051441203.9474,-7.13767162064489,450.771615201509,,16.78295326,62.706,28953556.0
MG,Madagascar,2019,486000.0,ST.INT.ARVL,Madagascar,48.5038741835682,544458.0,9.37944,14104664678.5063,4.41123212909589,499.818837622534,,15.50084877,63.504,28219554.0
MG,Madagascar,2018,360000.0,ST.INT.ARVL,Madagascar,47.2583808869027,541290.0,7.7478,13760033282.2925,3.19435651744398,500.45718552916,,21.12731934,63.491,27494926.0
MW,Malawi,2024,,ST.INT.ARVL,Malawi,,,,11008925322.5134,1.82685000010194,508.371273531708,,,,21655286.0
MW,Malawi,2023,,ST.INT.ARVL,Malawi,223.84898175647,,17.9881,12712150082.0792,1.89245798756383,602.343619809252,,,67.353,21104482.0
MW,Malawi,2022,,ST.INT.ARVL,Malawi,218.166397963513,,17.0457,12429060150.742,0.921115069005936,604.269751184515,,39.65991211,66.037,20568728.0
MW,Malawi,2021,,ST.INT.ARVL,Malawi,212.635320322444,1290.356,17.4703,12378129750.9872,4.55829212016083,617.447520802454,,47.58463669,64.782,20047258.0
MW,Malawi,2020,,ST.INT.ARVL,Malawi,207.190156979211,1792.164,13.8995,11769313597.8545,0.793596429787286,602.507478176106,,43.22896194,65.216,19533888.0
MW,Malawi,2019,,ST.INT.ARVL,Malawi,201.800509121765,7117.0,11.0586,11051865579.8121,5.71682519194337,580.889816066776,,36.91519165,64.995,19025752.0
MW,Malawi,2018,871000.0,ST.INT.ARVL,Malawi,196.521860415783,10545.0,8.79829,9879231591.52434,4.35356471619211,533.203173686705,,36.70302963,64.464,18528081.0
MY,Malaysia,2024,,ST.INT.ARVL,Malaysia,,,98.0206,421972102253.57,5.11415547829091,11867.2586435443,,,,35557673.0
MY,Malaysia,2023,,ST.INT.ARVL,Malaysia,106.913096941105,,97.6927,399705137434.074,3.55548715410509,11379.0851923557,,,76.657,35126298.0
MY,Malaysia,2022,,ST.INT.ARVL,Malaysia,105.601865773855,,97.3986,407605841348.235,8.86182187578046,11748.0919307944,,458.21963501,75.444,34695493.0
MY,Malaysia,2021,,ST.INT.ARVL,Malaysia,104.344541165728,4965360.963,96.7514,373784823672.946,3.31534954399166,10903.1116425938,2.01,476.94366455,73.917,34282399.0
MY,Malaysia,2020,4333000.0,ST.INT.ARVL,Malaysia,103.148860143053,15893988.0,89.555,337456163961.211,-5.45684658426701,9957.52626697613,1.97,406.52005005,76.057,33889558.0
MY,Malaysia,2019,26101000.0,ST.INT.ARVL,Malaysia,101.782364936844,63623130.0,84.1871,365177721021.516,4.41318742129586,10920.191763972,1.94,419.32568359,75.9,33440596.0
MY,Malaysia,2018,25832000.0,ST.INT.ARVL,Malaysia,100.170345457312,60481772.0,81.201,358788845712.53,4.84308697634881,10901.8019954421,1.93,409.84710693,75.734,32910967.0
MV,Maldives,2024,,ST.INT.ARVL,Maldives,,,,6975146349.42592,5.13396223082093,13215.5353637008,,,,527799.0
MV,Maldives,2023,,ST.INT.ARVL,Maldives,1765.08053691275,,84.6851,6590894301.9579,4.72639195043021,12530.3602359683,,,81.041,525994.0
MV,Maldives,2022,,ST.INT.ARVL,Maldives,1747.02,,83.9119,6177118113.94637,13.8260895306814,11786.0091545343,,1150.68554688,80.76,524106.0
MV,Maldives,2021,,ST.INT.ARVL,Maldives,1720.51333333333,277881.434,81.9576,5252457369.55218,37.5078700047075,10176.143882547,,1057.34313965,78.052,516154.0
MV,Maldives,2020,555000.0,ST.INT.ARVL,Maldives,1673.72666666667,292931.0,79.0978,3712604583.36665,-32.9088287284425,7393.8886543933,5.04,845.82440186,78.713,502118.0
MV,Maldives,2019,1703000.0,ST.INT.ARVL,Maldives,1625.77,1221786.67512409,77.4697,5726094799.37709,6.92305980832566,11740.2724029785,6.36,880.79962158,79.707,487731.0
MV,Maldives,2018,1484000.0,ST.INT.ARVL,Maldives,1576.99666666667,1191383.08265957,70.9,5404344162.69888,8.56895559709454,11423.2838427029,4.95,833.21575928,79.433,473099.0
ML,Mali,2024,,ST.INT.ARVL,Mali,,,,26588067731.1692,5.00454593743036,1086.1762176779,,,,24478595.0
ML,Mali,2023,,ST.INT.ARVL,Mali,19.4798572353486,,35.0921,24621545564.8753,4.71716103989503,1035.86242628411,,,60.439,23769127.0
ML,Mali,2022,,ST.INT.ARVL,Mali,18.9090551471492,,34.3797,22374051349.9445,3.5082827896139,969.72220560562,,29.74292755,60.035,23072640.0
ML,Mali,2021,,ST.INT.ARVL,Mali,18.348478515641,,33.9565,22999245262.6719,3.1009412441845,1027.27345365357,,30.61906815,59.116,22388630.0
ML,Mali,2020,,ST.INT.ARVL,Mali,17.7954548062187,,29.113,20698560938.7775,-1.16907500952713,953.242943290974,,28.20211601,58.858,21713836.0
ML,Mali,2019,217000.0,ST.INT.ARVL,Mali,17.2664953818668,,24.9603,20477421884.5414,4.99999911699705,971.949318638092,,31.4089489,59.217,21068405.0
ML,Mali,2018,203000.0,ST.INT.ARVL,Mali,16.7531531974529,,21.4,20368015381.2413,4.86784999935264,996.379292136901,0.25,31.16962624,58.873,20442030.0
MT,Malta,2024,,ST.INT.ARVL,Malta,,,,24322006607.9295,5.96928196125685,42347.3073860173,,,,574346.0
MT,Malta,2023,,ST.INT.ARVL,Malta,1727.334375,,92.0727,22210718401.0207,6.79631311118804,40182.4313854634,,,83.5073170731707,552747.0
MT,Malta,2022,,ST.INT.ARVL,Malta,1659.728125,,91.5406,19239187083.5194,4.26931853012293,36224.2819955817,,3352.77490234,82.4487804878049,531113.0
MT,Malta,2021,,ST.INT.ARVL,Malta,1619.21875,597724.0,87.4698,19723563354.6779,13.2997893209653,38065.354346575,,3641.61938477,82.2585365853659,518150.0
MT,Malta,2020,718000.0,ST.INT.ARVL,Malta,1610.90625,549318.545,86.8588,16409900599.1964,-3.35834253154739,31833.596382464,4.38,3135.40527344,82.0975609756098,515490.0
MT,Malta,2019,3519000.0,ST.INT.ARVL,Malta,1574.725,2382607.8,85.7786,16337793530.7788,4.08470602847339,32421.9179753188,4.11,2943.63208008,82.6585365853659,503912.0
MT,Malta,2018,3232000.0,ST.INT.ARVL,Malta,1512.196875,2576898.0,81.658,16153779511.1559,7.18909653691901,33382.2677502638,4.25,2753.51098633,82.2487804878049,483903.0
MH,Marshall Islands,2024,,ST.INT.ARVL,Marshall Islands,,,,280357844.229802,2.77096802231969,7466.65186507409,,,,37548.0
MH,Marshall Islands,2023,,ST.INT.ARVL,Marshall Islands,215.705555555556,,65.7177,259300000.0,-3.93487109905021,6678.34239060448,,,66.945,38827.0
MH,Marshall Islands,2022,,ST.INT.ARVL,Marshall Islands,222.65,,64.8023,253400000.0,-1.11806797853311,6322.82855503156,,758.44873047,66.725,40077.0
MH,Marshall Islands,2021,,ST.INT.ARVL,Marshall Islands,229.816666666667,30115.0,63.9726,258900000.0,1.22227252150293,6258.61193705127,,782.16351318,65.421,41367.0
MH,Marshall Islands,2020,,ST.INT.ARVL,Marshall Islands,237.255555555556,25563.0,56.4191,241800000.0,-2.77288732394366,5661.96787336674,,687.02435303,65.387,42706.0
MH,Marshall Islands,2019,6099.99990463257,ST.INT.ARVL,Marshall Islands,244.483333333333,21500.0,49.7575,232900000.0,10.4521147301896,5292.33985502306,,793.66851807,66.047,44007.0
MH,Marshall Islands,2018,6800.00019073486,ST.INT.ARVL,Marshall Islands,251.583333333333,24313.0,43.8825,220000000.0,5.48717948717949,4858.12079054875,,702.8359375,65.87,45285.0
MR,Mauritania,2024,,ST.INT.ARVL,Mauritania,,,,10766731873.5407,5.2,2082.78374423714,,,,5169395.0
MR,Mauritania,2023,,ST.INT.ARVL,Mauritania,4.87284466867178,,37.3809,10651709314.1644,6.50718719858594,2120.82318421747,,,68.484,5022441.0
MR,Mauritania,2022,,ST.INT.ARVL,Mauritania,4.73041331134181,,34.3001,9557966698.25369,6.79600510182286,1960.35240077424,,90.41540527,68.281,4875637.0
MR,Mauritania,2021,,ST.INT.ARVL,Mauritania,4.59384301930727,207225.0,29.9707,9222536364.01272,0.742715395138262,1947.78918383313,,73.6309433,66.762,4734874.0
MR,Mauritania,2020,,ST.INT.ARVL,Mauritania,4.46311341806539,100904.0,27.4262,8260752385.23089,-0.360657384151068,1795.76459566714,,53.89974594,66.794,4600131.0
MR,Mauritania,2019,,ST.INT.ARVL,Mauritania,4.33463471427185,386621.0,25.0978,7894764885.82312,3.14100489306969,1767.072710621,,54.63365555,67.64,4467708.0
MR,Mauritania,2018,,ST.INT.ARVL,Mauritania,4.20848452508004,379211.0,22.967,7473550557.07378,4.77217365692621,1722.93528854073,,49.68307495,67.419,4337685.0
MU,Mauritius,2024,,ST.INT.ARVL,Mauritius,,,,14952555414.8553,4.69390318398504,11871.733679438,,,,1259509.0
MU,Mauritius,2023,,ST.INT.ARVL,Mauritius,631.467701552329,,79.5,14101195732.6741,5.00781381755621,11182.186568616,,,73.4121951219512,1261041.0
MU,Mauritius,2022,,ST.INT.ARVL,Mauritius,632.209814722083,,75.5,12907767789.5967,8.69306675264066,10223.7882316574,,590.93572998,73.5146341463415,1262523.0
MU,Mauritius,2021,,ST.INT.ARVL,Mauritius,634.118177265899,153242.0,71.6,11484348857.8529,3.40379866177662,9068.97300226707,3.71,593.77947998,73.680243902439,1266334.0
MU,Mauritius,2020,316000.0,ST.INT.ARVL,Mauritius,633.957936905358,407291.0,67.7329,11408106446.3144,-14.5465381490166,9011.04288445023,3.64,541.95184326,74.1770731707317,1266014.0
MU,Mauritius,2019,1418000.0,ST.INT.ARVL,Mauritius,633.943415122684,1726868.0,61.73,14436346979.6355,2.89128499346516,11403.2527870674,3.63,639.18286133,74.2358536585366,1265985.0
MU,Mauritius,2018,1431000.0,ST.INT.ARVL,Mauritius,633.739108662994,1745291.0,58.5962,14735695930.9727,4.00674057198549,11643.4605962124,3.54,640.62182617,74.4163414634146,1265577.0
MX,Mexico,2024,,ST.INT.ARVL,Mexico,,,,1852722885258.11,1.4540624784799,14157.9445835849,,,,130861007.0
MX,Mexico,2023,,ST.INT.ARVL,Mexico,66.7402757272564,,81.1832,1793798859343.27,3.2953909570288,13826.1306570122,,,75.069,129739759.0
MX,Mexico,2022,,ST.INT.ARVL,Mexico,66.1607124668844,,78.6322,1466464899303.68,3.71098893117183,11402.1410374782,,650.97070313,73.973,128613117.0
MX,Mexico,2021,,ST.INT.ARVL,Mexico,65.664316469045,54217876.0,75.6265,1316569466735.28,6.04848345704632,10314.0506725979,1.02,606.13415527,69.75,127648148.0
MX,Mexico,2020,51128000.0,ST.INT.ARVL,Mexico,65.227528485815,34133108.0,71.4902,1121064767401.51,-8.35403456576364,8841.2707511328,1.0,535.11669922,70.449,126799054.0
MX,Mexico,2019,97406000.0,ST.INT.ARVL,Mexico,64.6945559299365,69937838.0,69.6321,1304106203902.45,-0.392690505099296,10369.5553585271,0.97,549.72601318,74.53,125762982.0
MX,Mexico,2018,96497000.0,ST.INT.ARVL,Mexico,64.0827752771419,64569640.0,56.6596,1256300182775.8,1.97208207701884,10084.7937553679,0.98,528.26306152,74.301,124573711.0
FM,"Micronesia, Fed. Sts.",2024,,ST.INT.ARVL,"Micronesia, Fed. Sts.",,,,471425099.488675,0.719083511742554,4166.00476748564,,,,113160.0
FM,"Micronesia, Fed. Sts.",2023,,ST.INT.ARVL,"Micronesia, Fed. Sts.",160.9,,,443916782.295594,0.482147762457146,3941.37247887414,,,67.198,112630.0
FM,"Micronesia, Fed. Sts.",2022,,ST.INT.ARVL,"Micronesia, Fed. Sts.",160.162857142857,,,415956896.458884,-2.90586580595669,3710.12448453257,,396.7605896,66.961,112114.0
FM,"Micronesia, Fed. Sts.",2021,,ST.INT.ARVL,"Micronesia, Fed. Sts.",159.462857142857,,,391601946.963072,3.09970457292135,3508.22356270221,,398.76144409,66.152,111624.0
FM,"Micronesia, Fed. Sts.",2020,,ST.INT.ARVL,"Micronesia, Fed. Sts.",158.451428571429,,39.3833,372902690.041619,-1.67295417145529,3362.02793142215,,402.98059082,65.878,110916.0
FM,"Micronesia, Fed. Sts.",2019,18000.0,ST.INT.ARVL,"Micronesia, Fed. Sts.",157.545714285714,,38.0,394000000.0,4.08163265306123,3572.65918282222,,424.89938354,66.196,110282.0
FM,"Micronesia, Fed. Sts.",2018,19200.0007629395,ST.INT.ARVL,"Micronesia, Fed. Sts.",157.012857142857,,36.6,392000000.0,0.0,3566.58690371125,,426.75872803,65.943,109909.0
MD,Moldova,2024,,ST.INT.ARVL,Moldova,,,,18200340853.6517,0.103059412450989,7617.51613089815,,,,2389275.0
MD,Moldova,2023,,ST.INT.ARVL,Moldova,85.437584732506,,80.2126,16711906746.2133,1.2,6799.58594644576,,,71.198,2457783.0
MD,Moldova,2022,,ST.INT.ARVL,Moldova,88.05425357802,,76.7412,14525337523.7271,-4.60000000000001,5744.29618434435,,398.14910889,71.546,2528654.0
MD,Moldova,2021,,ST.INT.ARVL,Moldova,90.3612977338393,528581.0,74.495,13691869264.0794,13.9299997889786,5274.60582195352,5.66,410.12298584,68.991,2595809.0
MD,Moldova,2020,29000.0,ST.INT.ARVL,Moldova,91.7473260542588,306631.727,58.2153,11530746234.4492,-8.27597831976949,4375.7788930524,5.57,306.64892578,69.914,2635130.0
MD,Moldova,2019,174000.0,ST.INT.ARVL,Moldova,92.756093569939,1408166.0,57.7605,11736797054.6965,3.5523140853476,4405.33418162155,5.8,284.30029297,70.181,2664224.0
MD,Moldova,2018,160000.0,ST.INT.ARVL,Moldova,94.2543946689506,1423791.0,50.3,11252353420.8798,4.07559546585034,4156.44981956646,5.77,276.47143555,70.236,2707203.0
MC,Monaco,2024,,ST.INT.ARVL,Monaco,,,,,,,,,,38631.0
MC,Monaco,2023,,ST.INT.ARVL,Monaco,18692.8982725528,,99.1497,9995350547.12166,5.04338259195359,256580.515122745,,,86.372,38956.0
MC,Monaco,2022,,ST.INT.ARVL,Monaco,18680.9021113244,,99.1497,8800430486.17137,11.0469394271752,226052.001905201,,7655.94042969,85.746,38931.0
MC,Monaco,2021,,ST.INT.ARVL,Monaco,18487.0441458733,,99.0776,8623242743.29564,22.2322155851208,223823.363960226,,8222.6640625,85.113,38527.0
MC,Monaco,2020,159000.0,ST.INT.ARVL,Monaco,18771.583621115,,98.5709,6730736282.78961,-13.2391048292108,176891.886538492,,7579.64404297,86.089,38050.0
MC,Monaco,2019,363000.0,ST.INT.ARVL,Monaco,18800.6906758757,316.0,83.3397,7383496254.23721,7.12088951975396,193746.785647412,,7512.53173828,86.151,38109.0
MC,Monaco,2018,347000.0,ST.INT.ARVL,Monaco,18822.8909718796,316.0,,7184333936.01355,5.69790121192926,188298.315668437,,7616.03564453,86.084,38154.0
MN,Mongolia,2024,,ST.INT.ARVL,Mongolia,,,,23586055802.4517,4.86400143355705,6691.48209834228,,,,3524788.0
MN,Mongolia,2023,,ST.INT.ARVL,Mongolia,2.23365125312889,,83.0162,20325121393.9074,7.4221127615025,5838.63108083902,,,72.1224390243902,3481145.0
MN,Mongolia,2022,,ST.INT.ARVL,Mongolia,2.2046394565685,,82.1725,17146471713.748,5.0327096366527,4993.51487463495,,448.24212646,71.9007317073171,3433748.0
